road,identifier,extent,point,display_type,title,subtitle,delay_minutes,abnormalTrafficType,averageSpeed,startTimestamp,description,latitude,longitude,day_of_week,weekend_day
A65,undefined--vi-zus.2025-06-01_10-31-31-000.f_010.de0,"49.19332470094432,8.149025499999764,49.14179367849797,8.164033110315637","49.19332470094432,8.149025499999764",WARNING,A65 | Landau-Zentrum - Rohrbach,Landau -> Karlsruhe,7,QUEUING_TRAFFIC,32.79999923706055,2025-06-01T08:31:31Z,"Beginn: 01.06.25 um 10:31 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 10:31 A65: Landau -> Karlsruhe, zwischen 0.1 km hinter AS Landau-Zentrum und 0.2 km vor AS Rohrbach  Stockender Verkehr Reisezeitverlust: 7 Minuten Durchschnittsgeschwindigkeit: 32 km/h",49.1933247009443,8.14902549999976,Sun,Weekend
A9,undefined--vi-zus.2025-06-01_10-33-30-000.f_001.de0,"48.88566169939885,11.466187443978292,48.773610514724716,11.460869520894382","48.88566169939885,11.466187443978292",WARNING,A9 | Denkendorf - Ingolstadt-Ost,Nürnberg -> München,14,QUEUING_TRAFFIC,33.79999923706055,2025-06-01T08:33:30Z,"Beginn: 01.06.25 um 10:33 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 10:33 A9: Nürnberg -> München, zwischen 5.2 km hinter AS Denkendorf und 0.4 km vor AS Ingolstadt-Ost  Stockender Verkehr Reisezeitverlust: 14 Minuten Durchschnittsgeschwindigkeit: 33 km/h",48.8856616993989,11.4661874439783,Sun,Weekend
A1,undefined--vi-zus.2025-06-01_10-37-00-000.f.de0,"51.00476042740394,6.906880657421615,51.02803574632772,6.949809303628921","51.00476042740394,6.906880657421615",WARNING,A1 | Köln-Nord - Leverkusener Brücke,Euskirchen -> Dortmund,6,QUEUING_TRAFFIC,26.200000762939453,2025-06-01T08:37:00Z,"Beginn: 01.06.25 um 10:37 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 10:37 A1: Euskirchen -> Dortmund, zwischen 1.4 km hinter AK Köln-Nord und 1.0 km vor Leverkusener Brücke  Stockender Verkehr Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 26 km/h",51.0047604274039,6.90688065742162,Sun,Weekend
A7,undefined--vi-zus.2025-06-01_10-42-32-000.f_004.de0,"50.35395526253308,9.738834529536767,50.32635272568135,9.784237429415352","50.35395526253308,9.738834529536767",WARNING,A7 | Am Forsthaus - Riedenberg,Fulda -> Würzburg,8,STATIONARY_TRAFFIC,23.399999618530273,2025-06-01T08:42:32Z,"Beginn: 01.06.25 um 10:42 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 10:42 A7: Fulda -> Würzburg, zwischen 3.4 km hinter Am Forsthaus und 5.4 km vor Riedenberg  Im Stillstand Reisezeitverlust: 8 Minuten Durchschnittsgeschwindigkeit: 23 km/h",50.3539552625331,9.73883452953677,Sun,Weekend
A11,undefined--vi-zus.2025-06-01_10-47-30-000.f_001.de0,"52.70394392273762,13.551222541382119,52.640477095408045,13.56660378728703","52.70394392273762,13.551222541382119",WARNING,A11 | Ladeburger Heide - Barnim,Kreuz Uckermark -> Berliner Ring,8,QUEUING_TRAFFIC,35.29999923706055,2025-06-01T08:47:30Z,"Beginn: 01.06.25 um 10:47 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 10:47 A11: Kreuz Uckermark -> Berliner Ring, zwischen 0.7 km hinter Ladeburger Heide und 3.0 km vor AD Barnim  Stockender Verkehr Reisezeitverlust: 8 Minuten Durchschnittsgeschwindigkeit: 35 km/h",52.7039439227376,13.5512225413821,Sun,Weekend
A11,undefined--vi-zus.2025-06-01_10-47-30-000.f_003.de0,"52.69148157578523,13.55786464234944,52.63053419462383,13.564909373283976","52.69148157578523,13.55786464234944",WARNING,A11 | Bernau-Nord - Barnim,Kreuz Uckermark -> Berliner Ring,6,QUEUING_TRAFFIC,42.900001525878906,2025-06-01T08:47:30Z,"Beginn: 01.06.25 um 10:47 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 10:47 A11: Kreuz Uckermark -> Berliner Ring, zwischen AS Bernau-Nord und 1.9 km vor AD Barnim  Stockender Verkehr Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 42 km/h",52.6914815757852,13.5578646423494,Sun,Weekend
A11,undefined--vi-zus.2025-06-01_10-47-30-000.f_007.de0,"52.85571812925317,13.670653506095931,52.80992962818145,13.628476271536238","52.85571812925317,13.670653506095931",WARNING,A11 | Buckowsee-West - Lanke,Kreuz Uckermark -> Berliner Ring,12,STATIONARY_TRAFFIC,22.5,2025-06-01T08:47:30Z,"Beginn: 01.06.25 um 10:47 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 10:47 A11: Kreuz Uckermark -> Berliner Ring, zwischen 3.5 km hinter Buckowsee-West und 6.1 km vor AS Lanke  Im Stillstand Reisezeitverlust: 12 Minuten Durchschnittsgeschwindigkeit: 22 km/h  Gefahr durch ein defektes Fahrzeugs auf der Fahrbahn",52.8557181292532,13.6706535060959,Sun,Weekend
A11,undefined--vi-zus.2025-06-01_10-47-30-000.f_009.de0,"52.73991442859416,13.540906994356522,52.62831786122576,13.564324944615477","52.73991442859416,13.540906994356522",WARNING,A11 | Lanke - Barnim,Kreuz Uckermark -> Berliner Ring,11,QUEUING_TRAFFIC,44,2025-06-01T08:47:30Z,"Beginn: 01.06.25 um 10:47 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 10:47 A11: Kreuz Uckermark -> Berliner Ring, zwischen 4.1 km hinter AS Lanke und 1.7 km vor AD Barnim  Stockender Verkehr Reisezeitverlust: 11 Minuten Durchschnittsgeschwindigkeit: 44 km/h  Gefahr durch Gegenstände auf der Fahrbahn",52.7399144285942,13.5409069943565,Sun,Weekend
A61,undefined--vi-zus.2025-06-01_10-49-30-000.f.de0,"50.732732592248034,6.879274783897258,50.77555500577744,6.816572195099368","50.732732592248034,6.879274783897258",WARNING,A61 | Swisttal - Erftstadt,Koblenz -> Mönchengladbach,12,STATIONARY_TRAFFIC,26,2025-06-01T08:49:30Z,"Beginn: 01.06.25 um 10:49 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 10:49 A61: Koblenz -> Mönchengladbach, zwischen 2.3 km hinter AS Swisttal und 3.5 km vor AS Erftstadt  Im Stillstand Reisezeitverlust: 12 Minuten Durchschnittsgeschwindigkeit: 26 km/h",50.732732592248,6.87927478389726,Sun,Weekend
A7,undefined--vi-zus.2025-06-01_10-55-03-000.f.de0,"51.689893622603975,9.93152774908679,51.70525212311569,9.93831033176256","51.689893622603975,9.93152774908679",WARNING,A7 | Nörten-Hardenberg - Schlochau,Kassel -> Hannover,6,STATIONARY_TRAFFIC,15.199999809265137,2025-06-01T08:55:03Z,"Beginn: 01.06.25 um 10:55 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 10:55 A7: Kassel -> Hannover, zwischen 7.0 km hinter AS Nörten-Hardenberg und 1.3 km vor Schlochau  Im Stillstand Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 15 km/h  Gefahr durch Gegenstände auf der Fahrbahn",51.689893622603996,9.93152774908679,Sun,Weekend
A2,undefined--vi-zus.2025-06-01_11-18-07-000.f_001.de0,"52.35083623058449,12.54641325453255,52.284213596723234,12.44979106376034","52.35083623058449,12.54641325453255",WARNING,A2 | Brandenburg an der Havel - Buckautal-Süd,Berliner Ring -> Magdeburg,28,STATIONARY_TRAFFIC,18.399999618530273,2025-06-01T09:18:07Z,"Beginn: 01.06.25 um 11:18 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:18 A2: Berliner Ring -> Magdeburg, zwischen 3.6 km hinter AS Brandenburg an der Havel und 10.5 km vor Buckautal-Süd  Im Stillstand Reisezeitverlust: 28 Minuten Durchschnittsgeschwindigkeit: 18 km/h  Gefahr durch ein defektes Fahrzeugs auf der Fahrbahn",52.3508362305845,12.5464132545326,Sun,Weekend
A3,undefined--vi-zus.2025-06-01_11-18-07-000.f_003.de0,"49.75006436861333,10.03917266622538,49.749750663177345,9.889732831190045","49.75006436861333,10.03917266622538",WARNING,A3 | Rottendorf - Würzburg/Kist,Nürnberg -> Frankfurt,21,STATIONARY_TRAFFIC,26.899999618530273,2025-06-01T09:18:07Z,"Beginn: 01.06.25 um 11:18 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:18 A3: Nürnberg -> Frankfurt, zwischen 3.0 km hinter AS Rottendorf und 3.3 km vor AS Würzburg/Kist  Im Stillstand Reisezeitverlust: 21 Minuten Durchschnittsgeschwindigkeit: 26 km/h",49.7500643686133,10.0391726662254,Sun,Weekend
A2,undefined--vi-zus.2025-06-01_11-18-07-000.f_004.de0,"52.33357467330353,12.504103711720575,52.28206574803889,12.44627010357978","52.33357467330353,12.504103711720575",WARNING,A2 | Wendgräben - Buckautal-Süd,Berliner Ring -> Magdeburg,22,STATIONARY_TRAFFIC,16.299999237060547,2025-06-01T09:18:07Z,"Beginn: 01.06.25 um 11:18 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:18 A2: Berliner Ring -> Magdeburg, zwischen 1.2 km hinter Wendgräben und 10.1 km vor Buckautal-Süd  Im Stillstand Reisezeitverlust: 22 Minuten Durchschnittsgeschwindigkeit: 16 km/h",52.3335746733035,12.5041037117206,Sun,Weekend
A45,undefined--vi-zus.2025-06-01_11-18-35-000.f.de0,"50.67547430093794,8.283564899999778,50.686799600937896,8.291799599999784","50.67547430093794,8.283564899999778",WARNING,A45 | Am Rehberg - Dollenberg,Gießen -> Hagen,6,STATIONARY_TRAFFIC,12.199999809265137,2025-06-01T09:18:35Z,"Beginn: 01.06.25 um 11:18 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:18 A45: Gießen -> Hagen, zwischen 1.0 km hinter Am Rehberg und 0.4 km vor Dollenberg  Im Stillstand Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 12 km/h",50.6754743009379,8.28356489999978,Sun,Weekend
A1,undefined--vi-zus.2025-06-01_11-22-31-000.f_002.de0,"52.70233208168086,8.173382348065761,52.761018175956394,8.186395117131928","52.70233208168086,8.173382348065761",WARNING,A1 | Lohne/Dinklage - Cappeln Hagelage-Ost,Osnabrück -> Bremen,10,STATIONARY_TRAFFIC,28.799999237060547,2025-06-01T09:22:31Z,"Beginn: 01.06.25 um 11:22 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:22 A1: Osnabrück -> Bremen, zwischen 5.1 km hinter AS Lohne/Dinklage und 2.5 km vor Cappeln Hagelage-Ost  Im Stillstand Reisezeitverlust: 10 Minuten Durchschnittsgeschwindigkeit: 28 km/h  Gefahr durch eine ungesicherte Unfallstelle",52.7023320816809,8.17338234806576,Sun,Weekend
A6,undefined--vi-zus.2025-06-01_11-24-00-000.f.de0,"49.27599438571833,8.755909662050485,49.277670810694474,8.62956552751747","49.27599438571833,8.755909662050485",WARNING,A6 | Sinsheim - Walldorf,Heilbronn -> Mannheim,15,STATIONARY_TRAFFIC,29.299999237060547,2025-06-01T09:24:00Z,"Beginn: 01.06.25 um 11:24 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:24 A6: Heilbronn -> Mannheim, zwischen 8.0 km hinter AS Sinsheim und 0.7 km vor AK Walldorf  Im Stillstand Reisezeitverlust: 15 Minuten Durchschnittsgeschwindigkeit: 29 km/h  Gefahr durch eine ungesicherte Unfallstelle",49.2759943857183,8.75590966205048,Sun,Weekend
A6,undefined--vi-zus.2025-06-01_11-24-00-000.f_001.de0,"49.266698394324436,8.79071022375871,49.277670810694474,8.62956552751747","49.266698394324436,8.79071022375871",WARNING,A6 | Sinsheim - Walldorf,Heilbronn -> Mannheim,26,STATIONARY_TRAFFIC,23.200000762939453,2025-06-01T09:24:00Z,"Beginn: 01.06.25 um 11:24 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:24 A6: Heilbronn -> Mannheim, zwischen 5.3 km hinter AS Sinsheim und 0.7 km vor AK Walldorf  Im Stillstand Reisezeitverlust: 26 Minuten Durchschnittsgeschwindigkeit: 23 km/h  Gefahr durch eine ungesicherte Unfallstelle",49.2666983943244,8.79071022375871,Sun,Weekend
A1,undefined--vi-zus.2025-06-01_11-30-00-000.f_003.de0,"52.860859636368545,8.234564043712044,52.75668778409113,8.183612734106449","52.860859636368545,8.234564043712044",WARNING,A1 | Engelmannsbäke-Süd - Vechta,Bremen -> Osnabrück,31,STATIONARY_TRAFFIC,20,2025-06-01T09:30:00Z,"Beginn: 01.06.25 um 11:30 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:30 A1: Bremen -> Osnabrück, zwischen 3.7 km hinter Engelmannsbäke-Süd und 3.6 km vor AS Vechta  Im Stillstand Reisezeitverlust: 31 Minuten Durchschnittsgeschwindigkeit: 20 km/h  Gefahr durch eine ungesicherte Unfallstelle",52.8608596363685,8.23456404371204,Sun,Weekend
A1,undefined--vi-zus.2025-06-01_11-30-00-000.f_005.de0,"52.857590438794894,8.231351537999114,52.75830252236873,8.184533232876227","52.857590438794894,8.231351537999114",WARNING,A1 | Engelmannsbäke-Süd - Vechta,Bremen -> Osnabrück,35,STATIONARY_TRAFFIC,16.899999618530273,2025-06-01T09:30:00Z,"Beginn: 01.06.25 um 11:30 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:30 A1: Bremen -> Osnabrück, zwischen 4.1 km hinter Engelmannsbäke-Süd und 3.8 km vor AS Vechta  Gefahr durch eine ungesicherte Unfallstelle  Im Stillstand Reisezeitverlust: 35 Minuten Durchschnittsgeschwindigkeit: 16 km/h",52.8575904387949,8.23135153799911,Sun,Weekend
A8,undefined--vi-zus.2025-06-01_11-34-11-000.f_001.de0,"48.40162917533888,10.975713757182776,48.41827714906644,10.825520744178657","48.40162917533888,10.975713757182776",WARNING,A8 | Kirchholz - Edenbergen,München -> Stuttgart,21,STATIONARY_TRAFFIC,25.899999618530273,2025-06-01T09:34:11Z,"Beginn: 01.06.25 um 11:34 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:34 A8: München -> Stuttgart, zwischen 0.6 km hinter Kirchholz und 1.6 km vor Edenbergen  Im Stillstand Reisezeitverlust: 21 Minuten Durchschnittsgeschwindigkeit: 25 km/h",48.4016291753389,10.9757137571828,Sun,Weekend
A1,undefined--vi-zus.2025-06-01_11-35-11-000.f.de0,"52.21074087016932,7.847167733495779,52.2407830716768,7.891943538420575","52.21074087016932,7.847167733495779",WARNING,A1 | Bashake - Habichtswald,Münster -> Osnabrück,27,STATIONARY_TRAFFIC,9.399999618530272,2025-06-01T09:35:11Z,"Beginn: 01.06.25 um 11:35 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:35 A1: Münster -> Osnabrück, zwischen 1.0 km hinter Bashake und 0.6 km vor Habichtswald  Im Stillstand Reisezeitverlust: 27 Minuten Durchschnittsgeschwindigkeit: 9 km/h",52.2107408701693,7.84716773349578,Sun,Weekend
A8,undefined--vi-zus.2025-06-01_11-36-33-000.f.de0,"48.72671805167008,9.0650298567702,48.720644585324244,9.078116251508225","48.72671805167008,9.0650298567702",WARNING,A8 | Sommerhofen - Stuttgart-Möhringen,Karlsruhe -> Stuttgart,11,STATIONARY_TRAFFIC,5.699999809265137,2025-06-01T09:36:33Z,"Beginn: 01.06.25 um 11:36 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:36 A8: Karlsruhe -> Stuttgart, zwischen 1.6 km hinter Sommerhofen und 4.9 km vor AS Stuttgart-Möhringen  Im Stillstand Reisezeitverlust: 11 Minuten Durchschnittsgeschwindigkeit: 5 km/h",48.7267180516701,9.0650298567702,Sun,Weekend
A4,undefined--vi-zus.2025-06-01_11-37-21-000.f.de0,"50.88535578333067,9.812496228781113,50.85357745287453,9.721624758479386","50.88535578333067,9.812496228781113",WARNING,A4 | Friedewald - Kirchheimer Dreieck,Erfurt -> Bad Hersfeld,13,QUEUING_TRAFFIC,25,2025-06-01T09:37:21Z,"Beginn: 01.06.25 um 11:37 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:37 A4: Erfurt -> Bad Hersfeld, zwischen 3.3 km hinter AS Friedewald und 10.2 km vor AD Kirchheimer Dreieck  Gefahr durch Gegenstände auf der Fahrbahn  Stockender Verkehr Reisezeitverlust: 13 Minuten Durchschnittsgeschwindigkeit: 25 km/h",50.8853557833307,9.81249622878111,Sun,Weekend
A20,undefined--vi-zus.2025-06-01_11-38-23-000.f.de0,"53.564441398152816,13.484139097965702,53.550132200923024,13.59857620010689","53.564441398152816,13.484139097965702",WARNING,A20 | Neubrandenburg-Ost - Brohmer Berge,Rostock -> Stettin,20,STATIONARY_TRAFFIC,19.700000762939453,2025-06-01T09:38:23Z,"Beginn: 01.06.25 um 11:38 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:38 A20: Rostock -> Stettin, zwischen 4.8 km hinter AS Neubrandenburg-Ost und 0.1 km vor Brohmer Berge  Im Stillstand Reisezeitverlust: 20 Minuten Durchschnittsgeschwindigkeit: 19 km/h",53.5644413981528,13.4841390979657,Sun,Weekend
A20,undefined--vi-zus.2025-06-01_11-38-23-000.f_001.de0,"53.567810800835396,13.46928634645595,53.54852065708399,13.565756386425699","53.567810800835396,13.46928634645595",WARNING,A20 | Neubrandenburg-Ost - Friedland i.M.,Rostock -> Stettin,15,STATIONARY_TRAFFIC,21.600000381469727,2025-06-01T09:38:23Z,"Beginn: 01.06.25 um 11:38 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:38 A20: Rostock -> Stettin, zwischen 3.7 km hinter AS Neubrandenburg-Ost und 0.1 km vor AS Friedland i.M.  Im Stillstand Reisezeitverlust: 15 Minuten Durchschnittsgeschwindigkeit: 21 km/h",53.5678108008354,13.469286346456,Sun,Weekend
A9,undefined--vi-zus.2025-06-01_11-41-58-000.f_005.de0,"48.590232100243625,11.568858837281628,48.639640169518,11.520034665744827","48.590232100243625,11.568858837281628",WARNING,A9 | Holledau - Langenbruck,München -> Nürnberg,6,QUEUING_TRAFFIC,44.79999923706055,2025-06-01T09:41:58Z,"Beginn: 01.06.25 um 11:41 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:41 A9: München -> Nürnberg, zwischen 2.0 km hinter AD Holledau und 0.7 km vor AS Langenbruck  Stockender Verkehr Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 44 km/h  Gefahr durch Gegenstände auf der Fahrbahn",48.5902321002436,11.5688588372816,Sun,Weekend
A8,undefined--vi-zus.2025-06-01_11-43-01-000.f_002.de0,"48.70458077314846,9.173077901611702,48.709894188638565,9.111120056507737","48.70458077314846,9.173077901611702",WARNING,A8 | Stuttgart-Flughafen/Messe - Stuttgart,München -> Karlsruhe,14,STATIONARY_TRAFFIC,16.700000762939453,2025-06-01T09:43:01Z,"Beginn: 01.06.25 um 11:43 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:43 A8: München -> Karlsruhe, zwischen 1.3 km hinter AS Stuttgart-Flughafen/Messe und 3.7 km vor AK Stuttgart  Gefahr durch Personen auf der Fahrbahn  Im Stillstand Reisezeitverlust: 14 Minuten Durchschnittsgeschwindigkeit: 16 km/h",48.7045807731485,9.1730779016117,Sun,Weekend
A4,undefined--vi-zus.2025-06-01_11-45-40-000.f.de0,"50.87637610635174,11.658069455662496,50.87152604315191,11.57890283658501","50.87637610635174,11.658069455662496",WARNING,A4 | Rodablick - Jagdbergtunnel,Chemnitz -> Erfurt,37,STATIONARY_TRAFFIC,8.699999809265137,2025-06-01T09:45:40Z,"Beginn: 01.06.25 um 11:45 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:45 A4: Chemnitz -> Erfurt, zwischen 3.8 km hinter Rodablick und 2.5 km vor Jagdbergtunnel  Im Stillstand Reisezeitverlust: 37 Minuten Durchschnittsgeschwindigkeit: 8 km/h",50.8763761063517,11.6580694556625,Sun,Weekend
A13,undefined--vi-zus.2025-06-01_11-50-52-000.f_002.de0,"51.83067002573118,13.911506315634366,51.91488122026287,13.789168506810457","51.83067002573118,13.911506315634366",WARNING,A13 | Lichtenauer Seen - Freiwalde,Dresden -> Schönefelder Kreuz,20,QUEUING_TRAFFIC,31.600000381469727,2025-06-01T09:50:52Z,"Beginn: 01.06.25 um 11:50 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:50 A13: Dresden -> Schönefelder Kreuz, zwischen 2.0 km hinter Lichtenauer Seen und 5.0 km vor AS Freiwalde  Stockender Verkehr Reisezeitverlust: 20 Minuten Durchschnittsgeschwindigkeit: 31 km/h",51.8306700257312,13.9115063156344,Sun,Weekend
A7,undefined--vi-zus.2025-06-01_11-52-52-000.f_001.de0,"50.37961137105617,9.733787454610017,50.32372360093966,9.816291900000252","50.37961137105617,9.733787454610017",WARNING,A7 | Am Forsthaus - Riedenberg,Fulda -> Würzburg,27,STATIONARY_TRAFFIC,18,2025-06-01T09:52:52Z,"Beginn: 01.06.25 um 11:52 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:52 A7: Fulda -> Würzburg, zwischen 0.5 km hinter Am Forsthaus und 3.0 km vor Riedenberg  Im Stillstand Reisezeitverlust: 27 Minuten Durchschnittsgeschwindigkeit: 18 km/h",50.3796113710562,9.73378745461002,Sun,Weekend
A7,undefined--vi-zus.2025-06-01_11-52-52-000.f_003.de0,"50.3876959033498,9.733689178801871,50.322769171995944,9.80686080578533","50.3876959033498,9.733689178801871",WARNING,A7 | Rhöneiche - Riedenberg,Fulda -> Würzburg,28,STATIONARY_TRAFFIC,17.899999618530273,2025-06-01T09:52:52Z,"Beginn: 01.06.25 um 11:52 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:52 A7: Fulda -> Würzburg, zwischen 1.3 km hinter Rhöneiche und 3.7 km vor Riedenberg  Im Stillstand Reisezeitverlust: 28 Minuten Durchschnittsgeschwindigkeit: 17 km/h",50.3876959033498,9.73368917880187,Sun,Weekend
A38,undefined--vi-zus.2025-06-01_11-54-35-000.f.de0,"51.40508584324113,11.821143282727654,51.399853308474455,11.730327492780095","51.40508584324113,11.821143282727654",WARNING,A38 | Halle Süd - Querfurter Platte,Halle -> Göttingen,27,STATIONARY_TRAFFIC,12.399999618530272,2025-06-01T09:54:35Z,"Beginn: 01.06.25 um 11:54 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:54 A38: Halle -> Göttingen, zwischen 2.5 km hinter AD Halle Süd und 0.3 km vor Querfurter Platte  Im Stillstand Reisezeitverlust: 27 Minuten Durchschnittsgeschwindigkeit: 12 km/h",51.4050858432411,11.8211432827277,Sun,Weekend
A38,undefined--vi-zus.2025-06-01_11-54-35-000.f_001.de0,"51.404986020928895,11.818604900482434,51.40096279858674,11.766940167817411","51.404986020928895,11.818604900482434",WARNING,A38 | Halle Süd - Querfurter Platte,Halle -> Göttingen,17,STATIONARY_TRAFFIC,11.300000190734863,2025-06-01T09:54:35Z,"Beginn: 01.06.25 um 11:54 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:54 A38: Halle -> Göttingen, zwischen 2.7 km hinter AD Halle Süd und 2.8 km vor Querfurter Platte  Im Stillstand Reisezeitverlust: 17 Minuten Durchschnittsgeschwindigkeit: 11 km/h",51.4049860209289,11.8186049004824,Sun,Weekend
A9,undefined--vi-zus.2025-06-01_11-55-06-000.f_001.de0,"50.96213573038937,11.855246683815915,50.98531781450706,11.899743614787825","50.96213573038937,11.855246683815915",WARNING,A9 | Bad Klosterlausnitz - Droyßig,Nürnberg -> Halle/Leipzig,12,STATIONARY_TRAFFIC,18.5,2025-06-01T09:55:06Z,"Beginn: 01.06.25 um 11:55 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:55 A9: Nürnberg -> Halle/Leipzig, zwischen 6.4 km hinter AS Bad Klosterlausnitz und 7.0 km vor AS Droyßig  Im Stillstand Reisezeitverlust: 12 Minuten Durchschnittsgeschwindigkeit: 18 km/h  Gefahr durch ein defektes Fahrzeugs auf der Fahrbahn",50.9621357303894,11.8552466838159,Sun,Weekend
A49,undefined--vi-zus.2025-06-01_11-55-35-000.f.de0,"51.28230017085781,9.523058176971766,51.26053551146661,9.447584291547923","51.28230017085781,9.523058176971766",WARNING,A49 | Kassel Mitte - Baunatal-Nord,Kassel -> Gießen,15,STATIONARY_TRAFFIC,20.5,2025-06-01T09:55:35Z,"Beginn: 01.06.25 um 11:55 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:55 A49: Kassel -> Gießen, zwischen 0.8 km hinter AK Kassel Mitte und 0.3 km vor AS Baunatal-Nord  Im Stillstand Reisezeitverlust: 15 Minuten Durchschnittsgeschwindigkeit: 20 km/h  Gefahr durch ein defektes Fahrzeugs auf der Fahrbahn",51.2823001708578,9.52305817697177,Sun,Weekend
A7,undefined--vi-zus.2025-06-01_11-56-06-000.f_003.de0,"51.37237669697195,9.647772509138168,51.34315503446526,9.597918038350421","51.37237669697195,9.647772509138168",WARNING,A7 | Humboldtblick - Herkulesblick,Hannover -> Kassel,12,STATIONARY_TRAFFIC,20.100000381469727,2025-06-01T09:56:06Z,"Beginn: 01.06.25 um 11:56 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:56 A7: Hannover -> Kassel, zwischen 3.2 km hinter Humboldtblick und 3.4 km vor Herkulesblick  Gefahr durch eine ungesicherte Unfallstelle  Im Stillstand Reisezeitverlust: 12 Minuten Durchschnittsgeschwindigkeit: 20 km/h",51.3723766969719,9.64777250913817,Sun,Weekend
A24,undefined--vi-zus.2025-06-01_11-57-48-000.f_002.de0,"52.950702230954576,12.661035941552436,53.024160484863884,12.574132804597506","52.950702230954576,12.661035941552436",WARNING,A24 | Walsleben-Ost - Herzsprung,Berliner Ring -> Pritzwalk,9,QUEUING_TRAFFIC,43.5,2025-06-01T09:57:48Z,"Beginn: 01.06.25 um 11:57 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:57 A24: Berliner Ring -> Pritzwalk, zwischen 0.1 km hinter Walsleben-Ost und 6.2 km vor AS Herzsprung  Stockender Verkehr Reisezeitverlust: 9 Minuten Durchschnittsgeschwindigkeit: 43 km/h",52.9507022309546,12.6610359415524,Sun,Weekend
A8,undefined--vi-zus.2025-06-01_11-59-55-000.f.de0,"48.727436879032965,9.060732519025672,48.70953137844107,9.139994180709998","48.727436879032965,9.060732519025672",WARNING,A8 | Sommerhofen - Stuttgart-Degerloch,Karlsruhe -> München,6,QUEUING_TRAFFIC,40.20000076293945,2025-06-01T09:59:55Z,"Beginn: 01.06.25 um 11:59 Uhr  Zusammengesetzte Verkehrsinformation, seit 01.06.2025, 11:59 A8: Karlsruhe -> München, zwischen 1.3 km hinter Sommerhofen und 2.0 km vor AS Stuttgart-Degerloch  Stockender Verkehr Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 40 km/h  Gefahr durch Personen auf der Fahrbahn",48.727436879033,9.06073251902567,Sun,Weekend
